album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
Inside Wants Out,7,26PnyFUmYdeRG7nQrsTpHc,Comfortable - EP Version,spotify:track:26PnyFUmYdeRG7nQrsTpHc,0.8059999999999999,0.328,0.129,3.61e-06,0.105,-13.523,0.0286,84.73,0.114,52,Jonh Mayer
Inside Wants Out,8,2Sdkwd9ptjUCcYR9uPECmx,Quiet - EP Version,spotify:track:2Sdkwd9ptjUCcYR9uPECmx,0.775,0.557,0.0695,8.92e-05,0.104,-14.11,0.0383,103.23,0.126,50,Jonh Mayer
No.6 Collaborations Project,1,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),spotify:track:70eFcWOvlMObDhURTqT4Fv,0.124,0.64,0.647,0.0,0.0801,-8.113999999999999,0.18600000000000005,92.979,0.546,79,Ed Sheeran
No.6 Collaborations Project,2,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),spotify:track:4vUmTMuQqjdnvlZmAH61Qk,0.14800000000000002,0.857,0.621,0.0,0.0865,-6.376,0.0825,97.989,0.6679999999999999,82,Ed Sheeran
No.6 Collaborations Project,3,4wuCQX7JvAZLlrcmH4AeZF,Cross Me (feat. Chance the Rapper & PnB Rock),spotify:track:4wuCQX7JvAZLlrcmH4AeZF,0.212,0.746,0.787,0.0,0.0669,-6.372999999999998,0.12,95.005,0.607,67,Ed Sheeran
No.6 Collaborations Project,4,1AI7UPw3fgwAFkvAlZWhE0,Take Me Back to London (feat. Stormzy),spotify:track:1AI7UPw3fgwAFkvAlZWhE0,0.219,0.885,0.762,0.0,0.162,-5.513,0.21600000000000005,138.058,0.605,72,Ed Sheeran
No.6 Collaborations Project,5,0VsGaRXR5WAzpu51unJTis,Best Part of Me (feat. YEBBA),spotify:track:0VsGaRXR5WAzpu51unJTis,0.758,0.565,0.243,8.82e-06,0.285,-8.367,0.0317,81.655,0.239,69,Ed Sheeran
No.6 Collaborations Project,6,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),spotify:track:0hVXuCcriWRGvwMV1r5Yn9,0.0902,0.7979999999999999,0.6759999999999999,0.0,0.0894,-5.041,0.0442,101.956,0.843,80,Ed Sheeran
No.6 Collaborations Project,7,1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),spotify:track:1DhRbox3xkceP64k3JeYfW,0.132,0.716,0.823,0.0,0.361,-5.313,0.0495,151.957,0.91,71,Ed Sheeran
No.6 Collaborations Project,8,0AtP8EkGPn6SwxKDaUuXec,Remember The Name (feat. Eminem & 50 Cent),spotify:track:0AtP8EkGPn6SwxKDaUuXec,0.135,0.852,0.6659999999999999,0.0,0.7979999999999999,-6.922999999999999,0.184,91.046,0.726,73,Ed Sheeran
No.6 Collaborations Project,9,1Bdptrvb7nQkq8kCw3siE9,Feels (feat. Young Thug & J Hus),spotify:track:1Bdptrvb7nQkq8kCw3siE9,0.112,0.665,0.68,0.0,0.096,-4.898,0.29100000000000004,91.667,0.69,65,Ed Sheeran
No.6 Collaborations Project,10,5T03itPFOPGGkvVPvPiyla,Put It All on Me (feat. Ella Mai),spotify:track:5T03itPFOPGGkvVPvPiyla,0.256,0.627,0.594,0.0,0.373,-8.306000000000001,0.0479,101.007,0.388,65,Ed Sheeran
No.6 Collaborations Project,11,2qRN7PWiHRLprw4FpDeI9N,Nothing On You (feat. Paulo Londra & Dave),spotify:track:2qRN7PWiHRLprw4FpDeI9N,0.333,0.747,0.649,0.0,0.172,-6.218,0.218,88.01100000000002,0.84,69,Ed Sheeran
No.6 Collaborations Project,12,3FHXUqaUer9o231Je1zxIN,I Don't Want Your Money (feat. H.E.R.),spotify:track:3FHXUqaUer9o231Je1zxIN,0.31,0.468,0.63,0.0,0.13699999999999998,-6.5360000000000005,0.0843,91.419,0.762,65,Ed Sheeran
No.6 Collaborations Project,13,4vIKzWqtn44umal5jXq4wE,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),spotify:track:4vIKzWqtn44umal5jXq4wE,0.467,0.778,0.589,0.0,0.0902,-5.547999999999999,0.269,98.001,0.513,65,Ed Sheeran
No.6 Collaborations Project,14,5d1rmWWF1725tnYjq6rMDB,Way To Break My Heart (feat. Skrillex),spotify:track:5d1rmWWF1725tnYjq6rMDB,0.11,0.726,0.731,3.45e-06,0.0928,-6.297999999999999,0.159,170.125,0.4370000000000001,60,Ed Sheeran
No.6 Collaborations Project,15,7hvO2qCwJVZxiyoA7c9i5d,BLOW (with Chris Stapleton & Bruno Mars),spotify:track:7hvO2qCwJVZxiyoA7c9i5d,0.000245,0.631,0.7959999999999999,0.0108,0.38,-5.35,0.0401,92.47,0.596,63,Ed Sheeran
No.6 Collaborations Project,1,3aCjJgEAW018s9BuGiAgob,Beautiful People (feat. Khalid),spotify:track:3aCjJgEAW018s9BuGiAgob,0.124,0.64,0.648,0.0,0.0802,-8.113,0.187,92.977,0.5479999999999999,32,Ed Sheeran
No.6 Collaborations Project,2,71BgDMZ6FbL5AKcERaxJ6n,South of the Border (feat. Camila Cabello & Cardi B),spotify:track:71BgDMZ6FbL5AKcERaxJ6n,0.14800000000000002,0.857,0.621,0.0,0.0865,-6.376,0.0824,97.986,0.6679999999999999,35,Ed Sheeran
No.6 Collaborations Project,3,1oH5Mg9dyAj15lWUmXvmFW,Cross Me (feat. Chance the Rapper & PnB Rock),spotify:track:1oH5Mg9dyAj15lWUmXvmFW,0.21,0.654,0.784,0.0,0.0666,-6.3889999999999985,0.181,94.877,0.603,46,Ed Sheeran
No.6 Collaborations Project,4,3ERZA2UXA1cD5WAELjSpa6,Take Me Back to London (feat. Stormzy),spotify:track:3ERZA2UXA1cD5WAELjSpa6,0.219,0.885,0.762,0.0,0.162,-5.513,0.21600000000000005,138.059,0.605,43,Ed Sheeran
No.6 Collaborations Project,5,5MLjVCMjJKwXLk6JmPeOPe,Best Part of Me (feat. YEBBA),spotify:track:5MLjVCMjJKwXLk6JmPeOPe,0.762,0.565,0.242,9.3e-06,0.285,-8.367,0.0318,81.657,0.237,28,Ed Sheeran
No.6 Collaborations Project,6,1Tu5fpEjGl78R4mA6pQ7Tk,I Don't Care (with Justin Bieber),spotify:track:1Tu5fpEjGl78R4mA6pQ7Tk,0.0912,0.7979999999999999,0.675,0.0,0.0894,-5.041,0.0442,101.956,0.8420000000000001,29,Ed Sheeran
No.6 Collaborations Project,7,0Tdh0VTkzmPGeAQIXHYhVJ,Antisocial (with Travis Scott),spotify:track:0Tdh0VTkzmPGeAQIXHYhVJ,0.133,0.715,0.823,0.0,0.361,-5.313,0.0495,151.95600000000005,0.91,63,Ed Sheeran
No.6 Collaborations Project,8,663iGCIjbc3DfpGOooKvDR,Remember The Name (feat. Eminem & 50 Cent),spotify:track:663iGCIjbc3DfpGOooKvDR,0.196,0.863,0.649,0.0,0.7829999999999999,-7.194,0.156,91.018,0.7609999999999999,37,Ed Sheeran
No.6 Collaborations Project,9,4qhw4uLzaW0TjgGvTxJ2Pu,Feels (feat. Young Thug & J Hus),spotify:track:4qhw4uLzaW0TjgGvTxJ2Pu,0.112,0.665,0.68,0.0,0.096,-4.899,0.29,91.67,0.69,29,Ed Sheeran
No.6 Collaborations Project,10,2neYa7NyqIuPR67tehREKZ,Put It All on Me (feat. Ella Mai),spotify:track:2neYa7NyqIuPR67tehREKZ,0.253,0.627,0.594,0.0,0.373,-8.306000000000001,0.0478,101.008,0.389,61,Ed Sheeran
No.6 Collaborations Project,11,3uPt20NZVz4AOhFPUzzEv6,Nothing On You (feat. Paulo Londra & Dave),spotify:track:3uPt20NZVz4AOhFPUzzEv6,0.333,0.747,0.649,0.0,0.172,-6.218,0.219,88.01100000000002,0.84,40,Ed Sheeran
No.6 Collaborations Project,12,5hNGxdPZJ4tLLkbIHHVYJp,I Don't Want Your Money (feat. H.E.R.),spotify:track:5hNGxdPZJ4tLLkbIHHVYJp,0.314,0.469,0.631,0.0,0.14,-6.569,0.0853,91.418,0.763,30,Ed Sheeran
No.6 Collaborations Project,13,6n1j8k7ApN8ZkjG2Yczyei,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),spotify:track:6n1j8k7ApN8ZkjG2Yczyei,0.467,0.778,0.59,0.0,0.0902,-5.547999999999999,0.27,97.995,0.515,28,Ed Sheeran
No.6 Collaborations Project,14,3ScM8IvndjLcJ9VyAc4EnS,Way To Break My Heart (feat. Skrillex),spotify:track:3ScM8IvndjLcJ9VyAc4EnS,0.11,0.726,0.731,3.21e-06,0.0928,-6.3039999999999985,0.159,170.125,0.43,59,Ed Sheeran
No.6 Collaborations Project,15,3U0oiHpXqrIS3AsOvkaS08,BLOW (with Chris Stapleton & Bruno Mars),spotify:track:3U0oiHpXqrIS3AsOvkaS08,0.000245,0.631,0.7959999999999999,0.0115,0.38,-5.35,0.0401,92.469,0.596,30,Ed Sheeran
÷ (Deluxe),1,7oolFzHipTMg2nL7shhdz2,Eraser,spotify:track:7oolFzHipTMg2nL7shhdz2,0.086,0.64,0.812,0.0,0.0509,-5.647,0.0834,86.01299999999998,0.914,63,Ed Sheeran
÷ (Deluxe),2,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,spotify:track:6PCUP3dWmTjcTtXY02oFdT,0.0232,0.461,0.8340000000000001,1.14e-05,0.14,-4.868,0.0989,135.007,0.471,78,Ed Sheeran
÷ (Deluxe),3,51ChrwmUPDJvedPQnIU8Ls,Dive,spotify:track:51ChrwmUPDJvedPQnIU8Ls,0.355,0.7609999999999999,0.386,0.0,0.0953,-6.158,0.0399,134.94299999999998,0.526,74,Ed Sheeran
÷ (Deluxe),4,7qiZfU4dY1lWllzX7mPBI3,Shape of You,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.581,0.825,0.652,0.0,0.0931,-3.1830000000000003,0.0802,95.977,0.931,85,Ed Sheeran
÷ (Deluxe),5,0tgVpDi06FyKpA1z0VMD4v,Perfect,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.163,0.599,0.448,0.0,0.106,-6.312,0.0232,95.05,0.168,86,Ed Sheeran
÷ (Deluxe),6,0afhq8XCExXpqazXczTSve,Galway Girl,spotify:track:0afhq8XCExXpqazXczTSve,0.0735,0.624,0.8759999999999999,0.0,0.327,-3.374,0.1,99.943,0.7809999999999999,79,Ed Sheeran
÷ (Deluxe),7,2RttW7RAu5nOAfq6YFvApB,Happier,spotify:track:2RttW7RAu5nOAfq6YFvApB,0.536,0.522,0.385,0.0,0.135,-7.355,0.0288,89.792,0.236,81,Ed Sheeran
÷ (Deluxe),8,5HDPtsnyb3maFmPL8LLUTG,New Man,spotify:track:5HDPtsnyb3maFmPL8LLUTG,0.0559,0.78,0.745,0.0,0.0595,-3.97,0.145,94.026,0.862,68,Ed Sheeran
÷ (Deluxe),9,2dfHh7ECGxfNqZTQno09Vk,Hearts Don't Break Around Here,spotify:track:2dfHh7ECGxfNqZTQno09Vk,0.7190000000000001,0.604,0.366,0.0,0.162,-7.881,0.0267,105.177,0.181,68,Ed Sheeran
÷ (Deluxe),10,2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,spotify:track:2pJZ1v8HezrAoZ0Fhzby92,0.251,0.838,0.4920000000000001,0.0,0.262,-5.69,0.038,115.092,0.895,70,Ed Sheeran
÷ (Deluxe),11,6PJ8FF6UR8FZXfEvpHkIVN,How Would You Feel (Paean),spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,0.424,0.617,0.439,0.0,0.127,-5.63,0.0269,139.97899999999998,0.242,68,Ed Sheeran
÷ (Deluxe),12,4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,spotify:track:4VuS959DSpr82t3qBqCrWG,0.914,0.589,0.242,0.0,0.0887,-10.517,0.0442,89.749,0.257,77,Ed Sheeran
÷ (Deluxe),13,3Lfiu5sZ4M4B6JaKMBc0FU,Barcelona,spotify:track:3Lfiu5sZ4M4B6JaKMBc0FU,0.448,0.747,0.76,0.0,0.153,-4.294,0.187,99.975,0.682,68,Ed Sheeran
÷ (Deluxe),14,6SznMYPQJHzr3IwsAHLId2,Bibia Be Ye Ye,spotify:track:6SznMYPQJHzr3IwsAHLId2,0.52,0.738,0.677,0.0,0.133,-5.121,0.0824,127.067,0.882,66,Ed Sheeran
÷ (Deluxe),15,35QZaWQRkmnAVqBF1TLCxQ,Nancy Mulligan,spotify:track:35QZaWQRkmnAVqBF1TLCxQ,0.117,0.68,0.852,0.0,0.0866,-4.35,0.0349,101.993,0.858,67,Ed Sheeran
÷ (Deluxe),16,6TIU9Ehmi6dMzZK73Ym4yj,Save Myself,spotify:track:6TIU9Ehmi6dMzZK73Ym4yj,0.85,0.552,0.29,0.0,0.227,-5.617000000000001,0.0448,78.842,0.481,67,Ed Sheeran
x (Wembley Edition),1,5mUBAfEctquPCp3oe8CRZX,One,spotify:track:5mUBAfEctquPCp3oe8CRZX,0.877,0.464,0.321,0.0,0.0789,-11.12,0.0418,93.528,0.306,49,Ed Sheeran
x (Wembley Edition),2,05AXbdKlVvkT6IJlYAfuap,I'm a Mess,spotify:track:05AXbdKlVvkT6IJlYAfuap,0.556,0.6970000000000001,0.377,0.0,0.0999,-7.755,0.0397,138.754,0.336,48,Ed Sheeran
x (Wembley Edition),3,5sA4n1wolLZk2YpBLbsCqj,Sing,spotify:track:5sA4n1wolLZk2YpBLbsCqj,0.304,0.818,0.67,1.22e-06,0.0601,-4.4510000000000005,0.0472,119.988,0.939,49,Ed Sheeran
x (Wembley Edition),4,5LTzAKRZ2Xct8d6vVrErha,Don't,spotify:track:5LTzAKRZ2Xct8d6vVrErha,0.0113,0.8059999999999999,0.608,0.0,0.635,-7.007999999999999,0.0659,95.049,0.8490000000000001,49,Ed Sheeran
x (Wembley Edition),5,3b2b3rMn0LflqsIW0g5lDl,Nina,spotify:track:3b2b3rMn0LflqsIW0g5lDl,0.175,0.7909999999999999,0.669,0.0,0.33,-7.189,0.146,92.013,0.809,44,Ed Sheeran
x (Wembley Edition),6,0ch8PUB8JRTMJqmdmfY46U,Photograph,spotify:track:0ch8PUB8JRTMJqmdmfY46U,0.607,0.614,0.379,0.000464,0.0986,-10.48,0.0476,107.989,0.201,54,Ed Sheeran
x (Wembley Edition),7,2mHWjchw9pqHBvHh7iKoco,Bloodstream,spotify:track:2mHWjchw9pqHBvHh7iKoco,0.529,0.66,0.316,0.000294,0.104,-11.567,0.0364,91.207,0.5429999999999999,47,Ed Sheeran
x (Wembley Edition),8,5rYipCuUMXmKr5XM3eDC1r,Tenerife Sea,spotify:track:5rYipCuUMXmKr5XM3eDC1r,0.6970000000000001,0.53,0.34600000000000003,1.07e-05,0.105,-10.497,0.0376,121.876,0.359,61,Ed Sheeran
x (Wembley Edition),9,1QaVYz0KPmXtdjVcm3P4oj,Runaway,spotify:track:1QaVYz0KPmXtdjVcm3P4oj,0.024,0.767,0.449,0.000299,0.151,-7.158,0.0364,95.03,0.908,45,Ed Sheeran
x (Wembley Edition),10,01cCX1iNks6Ob0Ynwwg8tX,The Man,spotify:track:01cCX1iNks6Ob0Ynwwg8tX,0.5760000000000001,0.759,0.725,0.0,0.0771,-7.006,0.158,87.46700000000001,0.619,42,Ed Sheeran
x (Wembley Edition),11,2L6ypr3l5t5mLkY3lXIpZE,Thinking out Loud,spotify:track:2L6ypr3l5t5mLkY3lXIpZE,0.474,0.7809999999999999,0.445,0.0,0.184,-6.061,0.0295,78.998,0.591,56,Ed Sheeran
x (Wembley Edition),12,0jnNYYeMqMdreIsN22PzGk,Afire Love,spotify:track:0jnNYYeMqMdreIsN22PzGk,0.464,0.552,0.637,1.63e-05,0.136,-6.568,0.0445,97.97,0.333,46,Ed Sheeran
x (Wembley Edition),13,3AhWpAMU0lj0CPMZv3Krde,Take It Back,spotify:track:3AhWpAMU0lj0CPMZv3Krde,0.318,0.754,0.613,0.0,0.335,-6.3420000000000005,0.229,113.196,0.904,42,Ed Sheeran
x (Wembley Edition),14,5Httl4rILlQs8FednTJ2uE,Shirtsleeves,spotify:track:5Httl4rILlQs8FednTJ2uE,0.319,0.752,0.76,0.0,0.335,-5.34,0.0341,107.034,0.752,41,Ed Sheeran
x (Wembley Edition),15,60k4LTrhZ7xX0tSYZkXsuK,Even My Dad Does Sometimes,spotify:track:60k4LTrhZ7xX0tSYZkXsuK,0.7559999999999999,0.58,0.318,0.000171,0.117,-8.926,0.0279,129.757,0.295,42,Ed Sheeran
x (Wembley Edition),16,2q5rFdBjUn0e9EL6mHb4Jy,I See Fire,spotify:track:2q5rFdBjUn0e9EL6mHb4Jy,0.638,0.6409999999999999,0.17600000000000002,5.14e-06,0.252,-11.692,0.0349,76.031,0.297,0,Ed Sheeran
x (Wembley Edition),17,3B8BedGdUGT1Ixog6v8ua8,English Rose,spotify:track:3B8BedGdUGT1Ixog6v8ua8,0.0977,0.579,0.649,0.0,0.125,-6.522,0.0352,114.593,0.184,46,Ed Sheeran
x (Wembley Edition),18,4w098dhR8GON00jYL1vCv4,Touch and Go,spotify:track:4w098dhR8GON00jYL1vCv4,0.294,0.812,0.542,6.92e-05,0.141,-5.403,0.0444,110.268,0.733,58,Ed Sheeran
x (Wembley Edition),19,5FBaWYaoA8j260ctveOa4a,New York,spotify:track:5FBaWYaoA8j260ctveOa4a,0.7070000000000001,0.728,0.461,0.0,0.113,-8.726,0.0395,86.014,0.474,48,Ed Sheeran
x (Wembley Edition),20,4rhcqdXTzNX9uZRZybj3UP,Make It Rain,spotify:track:4rhcqdXTzNX9uZRZybj3UP,0.7909999999999999,0.618,0.239,0.0,0.1,-8.371,0.0274,96.846,0.327,55,Ed Sheeran
x (Wembley Edition),21,0CjyIDOzzujwovFiCHe1LS,Parting Glass - Live at Wembley Stadium,spotify:track:0CjyIDOzzujwovFiCHe1LS,0.598,0.389,0.369,0.0,0.96,-6.886,0.0404,102.625,0.541,42,Ed Sheeran
x (Wembley Edition),22,1nVe4FCdf6dVBkzAF741IC,Small Bump - Live at Wembley Stadium,spotify:track:1nVe4FCdf6dVBkzAF741IC,0.219,0.69,0.696,0.0,0.958,-7.432,0.183,125.735,0.237,42,Ed Sheeran
x (Wembley Edition),23,1eIcWCHqpW2qlWwNOH3dL1,Lay It All on Me (feat. Ed Sheeran),spotify:track:1eIcWCHqpW2qlWwNOH3dL1,0.141,0.669,0.747,0.0,0.185,-7.108,0.0428,122.531,0.483,44,Ed Sheeran
5,1,6x44NmhdsmgRzG07kzqOO6,"You Need Me, I Don't Need You",spotify:track:6x44NmhdsmgRzG07kzqOO6,0.6920000000000001,0.6890000000000001,0.563,0.0,0.0579,-5.539,0.275,129.517,0.8190000000000001,45,Ed Sheeran
5,2,24ha18yq0t7XnZ9EgJ7HYb,So,spotify:track:24ha18yq0t7XnZ9EgJ7HYb,0.853,0.521,0.133,0.0,0.35,-10.599,0.0431,140.077,0.391,47,Ed Sheeran
5,3,6ThrnYkLPlKar6dUIggR6Q,Be Like You,spotify:track:6ThrnYkLPlKar6dUIggR6Q,0.715,0.6709999999999999,0.388,0.0,0.192,-6.516,0.0762,105.869,0.59,45,Ed Sheeran
5,4,4oCmusomhJaDXUF9OttwQ5,The City,spotify:track:4oCmusomhJaDXUF9OttwQ5,0.74,0.6890000000000001,0.369,0.0,0.122,-7.183,0.35700000000000004,102.565,0.701,42,Ed Sheeran
5,5,0Z0GZkW8QCohqGChLmWixd,Sunburn,spotify:track:0Z0GZkW8QCohqGChLmWixd,0.8420000000000001,0.5329999999999999,0.17,5.03e-06,0.113,-11.342,0.0668,116.852,0.33,45,Ed Sheeran
5,1,4Ur8TgNrZyUuRBWjsQfgGe,Let It Out,spotify:track:4Ur8TgNrZyUuRBWjsQfgGe,0.645,0.731,0.603,0.011,0.147,-7.6560000000000015,0.0378,96.973,0.619,44,Ed Sheeran
5,2,5YS8NjfOuoFP1vi5wglycc,Homeless,spotify:track:5YS8NjfOuoFP1vi5wglycc,0.519,0.754,0.636,0.0,0.108,-7.129,0.193,90.001,0.875,42,Ed Sheeran
5,3,5DizlXTwJjjwxxqGNChcvO,Little Bird,spotify:track:5DizlXTwJjjwxxqGNChcvO,0.569,0.826,0.485,0.0,0.107,-7.423999999999999,0.0354,104.011,0.278,45,Ed Sheeran
5,4,2Z7RLfJdXXkXUmvMJxkNJo,Sofa,spotify:track:2Z7RLfJdXXkXUmvMJxkNJo,0.14,0.6459999999999999,0.65,9.65e-06,0.0999,-6.4910000000000005,0.0278,100.05,0.52,42,Ed Sheeran
5,5,1IbGB3FLPDJjBX5i3S57rA,One Night,spotify:track:1IbGB3FLPDJjBX5i3S57rA,0.379,0.7809999999999999,0.836,0.0,0.289,-5.496,0.0658,94.989,0.636,42,Ed Sheeran
5,6,7udHOd6OUjUIhSjpTo4cl4,Firefly,spotify:track:7udHOd6OUjUIhSjpTo4cl4,0.8859999999999999,0.602,0.31,0.00014199999999999998,0.105,-11.469,0.0373,159.917,0.36,47,Ed Sheeran
5,7,7cCsAsOKvFdOjQHpADku4O,The City - Live at Sticky Studios; Loose Change EP,spotify:track:7cCsAsOKvFdOjQHpADku4O,0.507,0.7120000000000001,0.569,0.0,0.412,-6.032,0.204,105.032,0.8370000000000001,37,Ed Sheeran
5,8,0dQ5jI1SGoAX2QT6N95tad,Firefly - Bravado Dubstep Remix,spotify:track:0dQ5jI1SGoAX2QT6N95tad,0.28,0.629,0.6629999999999999,0.711,0.0811,-10.515999999999998,0.0283,139.982,0.49,36,Ed Sheeran
5,1,5JTTFF4bKTIqrhRmmOgXXo,Fall,spotify:track:5JTTFF4bKTIqrhRmmOgXXo,0.632,0.5589999999999999,0.28300000000000003,0.00127,0.126,-9.827,0.0323,82.552,0.188,46,Ed Sheeran
5,2,4I7VRMbaqi6GdSkaSxe1he,Fire Alarms,spotify:track:4I7VRMbaqi6GdSkaSxe1he,0.772,0.602,0.28600000000000003,0.0,0.162,-9.886,0.0296,102.009,0.379,42,Ed Sheeran
5,3,0xaPq2EZ9pQ9vLuxy6MCHH,Where We Land,spotify:track:0xaPq2EZ9pQ9vLuxy6MCHH,0.838,0.68,0.248,4.86e-06,0.0907,-11.592,0.031,119.944,0.275,44,Ed Sheeran
5,4,4THoSHxiabL1rd59iVWu2T,Cold Coffee,spotify:track:4THoSHxiabL1rd59iVWu2T,0.453,0.544,0.529,0.0,0.131,-6.752999999999999,0.0256,92.936,0.403,52,Ed Sheeran
5,5,3ICdPHubhqTJ4Lm9NEb2W3,She,spotify:track:3ICdPHubhqTJ4Lm9NEb2W3,0.8109999999999999,0.573,0.344,0.0,0.13,-10.91,0.0361,157.783,0.377,49,Ed Sheeran
5,1,3nwbntyppUfLEMorPB40HN,The A Team - Live at the Bedford,spotify:track:3nwbntyppUfLEMorPB40HN,0.728,0.402,0.339,0.0,0.833,-9.574,0.0498,83.194,0.496,39,Ed Sheeran
5,2,0ewWskuCnqrTFvMUqtAQwF,Homeless - Live at the Bedford,spotify:track:0ewWskuCnqrTFvMUqtAQwF,0.62,0.601,0.879,0.0,0.464,-5.215,0.0945,99.377,0.713,36,Ed Sheeran
5,3,4HQcJua3wHJLvBvc3gKJTr,The City - Live at the Bedford,spotify:track:4HQcJua3wHJLvBvc3gKJTr,0.545,0.602,0.8,0.0,0.6559999999999999,-5.91,0.0734,109.921,0.81,36,Ed Sheeran
5,4,1lG7S133U7vKOXy0n8WeEL,Fall - Live at the Bedford,spotify:track:1lG7S133U7vKOXy0n8WeEL,0.807,0.494,0.0964,7.13e-05,0.936,-16.691,0.0532,86.676,0.393,37,Ed Sheeran
5,5,2c3PILT3ocB6B47pNzi9qs,Wake Me Up - Live at the Bedford,spotify:track:2c3PILT3ocB6B47pNzi9qs,0.792,0.616,0.141,0.0,0.897,-17.160999999999998,0.532,107.874,0.361,37,Ed Sheeran
5,6,2GGOQWJo7FGEQojc7baekK,"You Need Me, I Don't Need You - Live at the Bedford",spotify:track:2GGOQWJo7FGEQojc7baekK,0.48,0.506,0.911,0.0,0.696,-4.779,0.23,105.475,0.7809999999999999,38,Ed Sheeran
5,1,5cth8vxCckeYgE10nX58re,Lately (feat. Devlin),spotify:track:5cth8vxCckeYgE10nX58re,0.0928,0.718,0.82,0.0,0.391,-5.5520000000000005,0.103,90.01299999999998,0.329,36,Ed Sheeran
5,2,6dSgNLxLDgTaPQlB15yOOK,You (feat. Wiley),spotify:track:6dSgNLxLDgTaPQlB15yOOK,0.386,0.799,0.532,0.00017,0.0978,-9.472,0.0707,100.032,0.189,36,Ed Sheeran
5,3,77m6ySUV5ZpOdaIsygDYMZ,Family (feat. P Money),spotify:track:77m6ySUV5ZpOdaIsygDYMZ,0.515,0.476,0.7040000000000001,0.0,0.094,-5.4110000000000005,0.278,140.39600000000002,0.297,36,Ed Sheeran
5,4,3MUKlVjVJBvPf4flrDq8KB,Radio (feat. JME),spotify:track:3MUKlVjVJBvPf4flrDq8KB,0.214,0.693,0.833,0.0,0.117,-5.408,0.263,99.901,0.759,35,Ed Sheeran
5,5,7bXTXa2zmMuRZPCBEWcjHw,Little Lady (feat. Mikill Pane),spotify:track:7bXTXa2zmMuRZPCBEWcjHw,0.731,0.4370000000000001,0.5,0.0,0.157,-7.103,0.105,85.29299999999998,0.4370000000000001,38,Ed Sheeran
5,6,0dNt7lZks5TVxiGaCIY1yZ,Drown Me Out (feat. Ghetts) - + Ghetts,spotify:track:0dNt7lZks5TVxiGaCIY1yZ,0.0282,0.511,0.91,0.0,0.127,-6.186,0.116,140.14700000000002,0.426,34,Ed Sheeran
5,7,4SVST4FR6Gj74UJCzCiOSX,"Nightmares (feat. Random Impulse, Sway & Wretch 32)",spotify:track:4SVST4FR6Gj74UJCzCiOSX,0.101,0.855,0.6779999999999999,0.00232,0.0964,-6.864,0.052000000000000005,120.012,0.429,35,Ed Sheeran
5,8,1O5u4AShfndSLCnVqlV0h2,Goodbye to You (feat. Dot Rotten),spotify:track:1O5u4AShfndSLCnVqlV0h2,0.267,0.64,0.664,0.0,0.329,-7.812,0.152,140.007,0.275,35,Ed Sheeran
x (Deluxe Edition),1,5TvFfDlVoUWZvfqrhTJzD7,One,spotify:track:5TvFfDlVoUWZvfqrhTJzD7,0.877,0.464,0.321,0.0,0.0789,-11.12,0.0418,93.528,0.306,65,Ed Sheeran
x (Deluxe Edition),2,0xCA70t1ZA4fa9UOE0lIJm,I'm a Mess,spotify:track:0xCA70t1ZA4fa9UOE0lIJm,0.556,0.6970000000000001,0.377,0.0,0.0999,-7.755,0.0397,138.754,0.336,66,Ed Sheeran
x (Deluxe Edition),3,6K8qKeWo5MsFED7wCR6Kop,Sing,spotify:track:6K8qKeWo5MsFED7wCR6Kop,0.304,0.818,0.67,1.22e-06,0.0601,-4.4510000000000005,0.0472,119.988,0.939,69,Ed Sheeran
x (Deluxe Edition),4,1huvTbEYtgltjQRXzrNKGi,Don't,spotify:track:1huvTbEYtgltjQRXzrNKGi,0.0113,0.8059999999999999,0.608,0.0,0.635,-7.007999999999999,0.0659,95.049,0.8490000000000001,72,Ed Sheeran
x (Deluxe Edition),5,3GKSfF6c3Rv3a1knSjxnXa,Nina,spotify:track:3GKSfF6c3Rv3a1knSjxnXa,0.175,0.7909999999999999,0.669,0.0,0.33,-7.189,0.146,92.013,0.809,58,Ed Sheeran
x (Deluxe Edition),6,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,0.607,0.614,0.379,0.000464,0.0986,-10.48,0.0476,107.989,0.201,83,Ed Sheeran
x (Deluxe Edition),7,5v4sZRuvWDcisoOk1PFv6T,Bloodstream,spotify:track:5v4sZRuvWDcisoOk1PFv6T,0.529,0.66,0.316,0.000294,0.104,-11.567,0.0364,91.207,0.5429999999999999,66,Ed Sheeran
